fabric_name,event_name,climate_zone,season,fabric_category,breathability,warmth,formality,water_resistance,event_formality_level,duration_hours,activity_level,setting,weather_exposure,temp_min,temp_max,humidity,precipitation,hemisphere,seasonal_variation,temp_avg,temp_comfort_score,formality_match_score,activity_suitability_score,weather_protection_score,overall_recommendation_score,recommendation_category
Silk,Outdoor Concert,Oceanic_Temperate,winter,Natural,8,5,8,2,1,8,7,outdoor,9,0,10,Medium,High,Both,Low,5.0,5.0,1,6,2,41.0,Poor
Silk,Outdoor Concert,Oceanic_Temperate,summer,Natural,8,5,8,2,1,8,7,outdoor,9,15,25,Medium,High,Both,Low,20.0,9.0,1,6,2,61.0,Fair
Silk,Outdoor Concert,Mediterranean,winter,Natural,8,5,8,2,1,8,7,outdoor,9,5,15,Medium,Medium,Both,Moderate,10.0,9.0,1,6,2,61.0,Fair
Silk,Outdoor Concert,Mediterranean,summer,Natural,8,5,8,2,1,8,7,outdoor,9,25,35,Low,Low,Both,Moderate,30.0,8.0,1,6,7,61.0,Fair
Silk,Outdoor Concert,Subtropical_Humid,winter,Natural,8,5,8,2,1,8,7,outdoor,9,10,20,High,Medium,Both,Moderate,15.0,9.0,1,6,2,61.0,Fair
Silk,Outdoor Concert,Subtropical_Humid,summer,Natural,8,5,8,2,1,8,7,outdoor,9,25,35,High,Medium,Both,Moderate,30.0,8.0,1,6,2,56.0,Fair
Silk,Outdoor Concert,Tropical,winter,Natural,8,5,8,2,1,8,7,outdoor,9,25,28,High,High,Both,,26.5,8.0,1,6,2,56.0,Fair
Silk,Outdoor Concert,Tropical,summer,Natural,8,5,8,2,1,8,7,outdoor,9,28,32,High,High,Both,,30.0,8.0,1,6,2,56.0,Fair
Silk,Outdoor Concert,Desert_Hot,winter,Natural,8,5,8,2,1,8,7,outdoor,9,15,25,Low,,Both,High,20.0,9.0,1,6,7,66.0,Good
Silk,Outdoor Concert,Desert_Hot,summer,Natural,8,5,8,2,1,8,7,outdoor,9,35,45,Low,,Both,High,40.0,8.0,1,6,7,61.0,Fair
Silk,Hiking,Arctic_Cold,winter,Natural,8,5,8,2,2,3,10,outdoor,10,-40,-20,Low,Low,Northern,Moderate,-30.0,5.0,2,6,7,48.0,Poor
Silk,Hiking,Arctic_Cold,summer,Natural,8,5,8,2,2,3,10,outdoor,10,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,2,6,2,63.0,Fair
Silk,Hiking,Subarctic_Cold,winter,Natural,8,5,8,2,2,3,10,outdoor,10,-30,-10,Low,Low,Northern,Extreme,-20.0,5.0,2,6,7,48.0,Poor
Silk,Hiking,Subarctic_Cold,summer,Natural,8,5,8,2,2,3,10,outdoor,10,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,2,6,2,63.0,Fair
Silk,Hiking,Continental_Temperate,winter,Natural,8,5,8,2,2,3,10,outdoor,10,-10,0,Medium,Medium,Northern,High,-5.0,5.0,2,6,2,43.0,Poor
Silk,Hiking,Continental_Temperate,summer,Natural,8,5,8,2,2,3,10,outdoor,10,20,30,Medium,Medium,Northern,High,25.0,9.0,2,6,2,63.0,Fair
Silk,Hiking,Oceanic_Temperate,winter,Natural,8,5,8,2,2,3,10,outdoor,10,0,10,Medium,High,Both,Low,5.0,5.0,2,6,2,43.0,Poor
Silk,Hiking,Oceanic_Temperate,summer,Natural,8,5,8,2,2,3,10,outdoor,10,15,25,Medium,High,Both,Low,20.0,9.0,2,6,2,63.0,Fair
Silk,Hiking,Mediterranean,winter,Natural,8,5,8,2,2,3,10,outdoor,10,5,15,Medium,Medium,Both,Moderate,10.0,9.0,2,6,2,63.0,Fair
Silk,Hiking,Mediterranean,summer,Natural,8,5,8,2,2,3,10,outdoor,10,25,35,Low,Low,Both,Moderate,30.0,8.0,2,6,7,63.0,Fair
Silk,Hiking,Subtropical_Humid,winter,Natural,8,5,8,2,2,3,10,outdoor,10,10,20,High,Medium,Both,Moderate,15.0,9.0,2,6,2,63.0,Fair
Silk,Hiking,Subtropical_Humid,summer,Natural,8,5,8,2,2,3,10,outdoor,10,25,35,High,Medium,Both,Moderate,30.0,8.0,2,6,2,58.0,Fair
Silk,Hiking,Tropical,winter,Natural,8,5,8,2,2,3,10,outdoor,10,25,28,High,High,Both,,26.5,8.0,2,6,2,58.0,Fair
Silk,Hiking,Tropical,summer,Natural,8,5,8,2,2,3,10,outdoor,10,28,32,High,High,Both,,30.0,8.0,2,6,2,58.0,Fair
Silk,Hiking,Desert_Hot,winter,Natural,8,5,8,2,2,3,10,outdoor,10,15,25,Low,,Both,High,20.0,9.0,2,6,7,68.0,Good
Silk,Hiking,Desert_Hot,summer,Natural,8,5,8,2,2,3,10,outdoor,10,35,45,Low,,Both,High,40.0,8.0,2,6,7,63.0,Fair
Silk,Sports/Gym,Arctic_Cold,winter,Natural,8,5,8,2,1,1,8,both,5,-40,-20,Low,Low,Northern,Moderate,-30.0,5.0,1,6,7,46.0,Poor
Silk,Sports/Gym,Arctic_Cold,summer,Natural,8,5,8,2,1,1,8,both,5,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,1,6,2,61.0,Fair
Silk,Sports/Gym,Subarctic_Cold,winter,Natural,8,5,8,2,1,1,8,both,5,-30,-10,Low,Low,Northern,Extreme,-20.0,5.0,1,6,7,46.0,Poor
Silk,Sports/Gym,Subarctic_Cold,summer,Natural,8,5,8,2,1,1,8,both,5,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,1,6,2,61.0,Fair
Silk,Sports/Gym,Continental_Temperate,winter,Natural,8,5,8,2,1,1,8,both,5,-10,0,Medium,Medium,Northern,High,-5.0,5.0,1,6,2,41.0,Poor
Silk,Sports/Gym,Continental_Temperate,summer,Natural,8,5,8,2,1,1,8,both,5,20,30,Medium,Medium,Northern,High,25.0,9.0,1,6,2,61.0,Fair
Silk,Sports/Gym,Oceanic_Temperate,winter,Natural,8,5,8,2,1,1,8,both,5,0,10,Medium,High,Both,Low,5.0,5.0,1,6,2,41.0,Poor
Silk,Sports/Gym,Oceanic_Temperate,summer,Natural,8,5,8,2,1,1,8,both,5,15,25,Medium,High,Both,Low,20.0,9.0,1,6,2,61.0,Fair
Silk,Sports/Gym,Mediterranean,winter,Natural,8,5,8,2,1,1,8,both,5,5,15,Medium,Medium,Both,Moderate,10.0,9.0,1,6,2,61.0,Fair
Silk,Sports/Gym,Mediterranean,summer,Natural,8,5,8,2,1,1,8,both,5,25,35,Low,Low,Both,Moderate,30.0,8.0,1,6,7,61.0,Fair
Silk,Sports/Gym,Subtropical_Humid,winter,Natural,8,5,8,2,1,1,8,both,5,10,20,High,Medium,Both,Moderate,15.0,9.0,1,6,2,61.0,Fair
Silk,Sports/Gym,Subtropical_Humid,summer,Natural,8,5,8,2,1,1,8,both,5,25,35,High,Medium,Both,Moderate,30.0,8.0,1,6,2,56.0,Fair
Silk,Sports/Gym,Tropical,winter,Natural,8,5,8,2,1,1,8,both,5,25,28,High,High,Both,,26.5,8.0,1,6,2,56.0,Fair
Silk,Sports/Gym,Tropical,summer,Natural,8,5,8,2,1,1,8,both,5,28,32,High,High,Both,,30.0,8.0,1,6,2,56.0,Fair
Silk,Sports/Gym,Desert_Hot,winter,Natural,8,5,8,2,1,1,8,both,5,15,25,Low,,Both,High,20.0,9.0,1,6,7,66.0,Good
Silk,Sports/Gym,Desert_Hot,summer,Natural,8,5,8,2,1,1,8,both,5,35,45,Low,,Both,High,40.0,8.0,1,6,7,61.0,Fair
Silk,Beach Outing,Arctic_Cold,winter,Natural,8,5,8,2,1,4,6,outdoor,10,-40,-20,Low,Low,Northern,Moderate,-30.0,5.0,1,8,7,50.0,Fair
Silk,Beach Outing,Arctic_Cold,summer,Natural,8,5,8,2,1,4,6,outdoor,10,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,1,8,2,65.0,Good
Silk,Beach Outing,Subarctic_Cold,winter,Natural,8,5,8,2,1,4,6,outdoor,10,-30,-10,Low,Low,Northern,Extreme,-20.0,5.0,1,8,7,50.0,Fair
Silk,Beach Outing,Subarctic_Cold,summer,Natural,8,5,8,2,1,4,6,outdoor,10,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,1,8,2,65.0,Good
Silk,Beach Outing,Continental_Temperate,winter,Natural,8,5,8,2,1,4,6,outdoor,10,-10,0,Medium,Medium,Northern,High,-5.0,5.0,1,8,2,45.0,Poor
Silk,Beach Outing,Continental_Temperate,summer,Natural,8,5,8,2,1,4,6,outdoor,10,20,30,Medium,Medium,Northern,High,25.0,9.0,1,8,2,65.0,Good
Silk,Beach Outing,Oceanic_Temperate,winter,Natural,8,5,8,2,1,4,6,outdoor,10,0,10,Medium,High,Both,Low,5.0,5.0,1,8,2,45.0,Poor
Silk,Beach Outing,Oceanic_Temperate,summer,Natural,8,5,8,2,1,4,6,outdoor,10,15,25,Medium,High,Both,Low,20.0,9.0,1,8,2,65.0,Good
Silk,Beach Outing,Mediterranean,winter,Natural,8,5,8,2,1,4,6,outdoor,10,5,15,Medium,Medium,Both,Moderate,10.0,9.0,1,8,2,65.0,Good
Silk,Beach Outing,Mediterranean,summer,Natural,8,5,8,2,1,4,6,outdoor,10,25,35,Low,Low,Both,Moderate,30.0,8.0,1,8,7,65.0,Good
Silk,Beach Outing,Subtropical_Humid,winter,Natural,8,5,8,2,1,4,6,outdoor,10,10,20,High,Medium,Both,Moderate,15.0,9.0,1,8,2,65.0,Good
Silk,Beach Outing,Subtropical_Humid,summer,Natural,8,5,8,2,1,4,6,outdoor,10,25,35,High,Medium,Both,Moderate,30.0,8.0,1,8,2,60.0,Fair
Silk,Beach Outing,Tropical,winter,Natural,8,5,8,2,1,4,6,outdoor,10,25,28,High,High,Both,,26.5,8.0,1,8,2,60.0,Fair
Silk,Beach Outing,Tropical,summer,Natural,8,5,8,2,1,4,6,outdoor,10,28,32,High,High,Both,,30.0,8.0,1,8,2,60.0,Fair
Silk,Beach Outing,Desert_Hot,winter,Natural,8,5,8,2,1,4,6,outdoor,10,15,25,Low,,Both,High,20.0,9.0,1,8,7,70.0,Good
Silk,Beach Outing,Desert_Hot,summer,Natural,8,5,8,2,1,4,6,outdoor,10,35,45,Low,,Both,High,40.0,8.0,1,8,7,65.0,Good
Silk,Funeral,Arctic_Cold,winter,Natural,8,5,8,2,8,5,2,both,8,-40,-20,Low,Low,Northern,Moderate,-30.0,5.0,10,8,7,68.0,Good
Silk,Funeral,Arctic_Cold,summer,Natural,8,5,8,2,8,5,2,both,8,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,10,8,2,83.0,Excellent
Silk,Funeral,Subarctic_Cold,winter,Natural,8,5,8,2,8,5,2,both,8,-30,-10,Low,Low,Northern,Extreme,-20.0,5.0,10,8,7,68.0,Good
Silk,Funeral,Subarctic_Cold,summer,Natural,8,5,8,2,8,5,2,both,8,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,10,8,2,83.0,Excellent
Silk,Funeral,Continental_Temperate,winter,Natural,8,5,8,2,8,5,2,both,8,-10,0,Medium,Medium,Northern,High,-5.0,5.0,10,8,2,63.0,Fair
Silk,Funeral,Continental_Temperate,summer,Natural,8,5,8,2,8,5,2,both,8,20,30,Medium,Medium,Northern,High,25.0,9.0,10,8,2,83.0,Excellent
Silk,Funeral,Oceanic_Temperate,winter,Natural,8,5,8,2,8,5,2,both,8,0,10,Medium,High,Both,Low,5.0,5.0,10,8,2,63.0,Fair
Silk,Funeral,Oceanic_Temperate,summer,Natural,8,5,8,2,8,5,2,both,8,15,25,Medium,High,Both,Low,20.0,9.0,10,8,2,83.0,Excellent
Silk,Funeral,Mediterranean,winter,Natural,8,5,8,2,8,5,2,both,8,5,15,Medium,Medium,Both,Moderate,10.0,9.0,10,8,2,83.0,Excellent
Silk,Funeral,Mediterranean,summer,Natural,8,5,8,2,8,5,2,both,8,25,35,Low,Low,Both,Moderate,30.0,8.0,10,8,7,83.0,Excellent
Silk,Funeral,Subtropical_Humid,winter,Natural,8,5,8,2,8,5,2,both,8,10,20,High,Medium,Both,Moderate,15.0,9.0,10,8,2,83.0,Excellent
Silk,Funeral,Subtropical_Humid,summer,Natural,8,5,8,2,8,5,2,both,8,25,35,High,Medium,Both,Moderate,30.0,8.0,10,8,2,78.0,Excellent
Silk,Funeral,Tropical,winter,Natural,8,5,8,2,8,5,2,both,8,25,28,High,High,Both,,26.5,8.0,10,8,2,78.0,Excellent
Silk,Funeral,Tropical,summer,Natural,8,5,8,2,8,5,2,both,8,28,32,High,High,Both,,30.0,8.0,10,8,2,78.0,Excellent
Silk,Funeral,Desert_Hot,winter,Natural,8,5,8,2,8,5,2,both,8,15,25,Low,,Both,High,20.0,9.0,10,8,7,88.0,Excellent
Silk,Funeral,Desert_Hot,summer,Natural,8,5,8,2,8,5,2,both,8,35,45,Low,,Both,High,40.0,8.0,10,8,7,83.0,Excellent
Silk,Date Night,Arctic_Cold,winter,Natural,8,5,8,2,7,3,5,both,7,-40,-20,Low,Low,Northern,Moderate,-30.0,5.0,9,8,7,66.0,Good
Silk,Date Night,Arctic_Cold,summer,Natural,8,5,8,2,7,3,5,both,7,5,15,Medium,Medium,Northern,Moderate,10.0,9.0,9,8,2,81.0,Excellent
Silk,Date Night,Subarctic_Cold,winter,Natural,8,5,8,2,7,3,5,both,7,-30,-10,Low,Low,Northern,Extreme,-20.0,5.0,9,8,7,66.0,Good
Silk,Date Night,Subarctic_Cold,summer,Natural,8,5,8,2,7,3,5,both,7,12,25,Medium,Medium,Northern,Extreme,18.5,9.0,9,8,2,81.0,Excellent
Silk,Date Night,Continental_Temperate,winter,Natural,8,5,8,2,7,3,5,both,7,-10,0,Medium,Medium,Northern,High,-5.0,5.0,9,8,2,61.0,Fair
Silk,Date Night,Continental_Temperate,summer,Natural,8,5,8,2,7,3,5,both,7,20,30,Medium,Medium,Northern,High,25.0,9.0,9,8,2,81.0,Excellent
Silk,Date Night,Oceanic_Temperate,winter,Natural,8,5,8,2,7,3,5,both,7,0,10,Medium,High,Both,Low,5.0,5.0,9,8,2,61.0,Fair
Silk,Date Night,Oceanic_Temperate,summer,Natural,8,5,8,2,7,3,5,both,7,15,25,Medium,High,Both,Low,20.0,9.0,9,8,2,81.0,Excellent
Silk,Date Night,Mediterranean,winter,Natural,8,5,8,2,7,3,5,both,7,5,15,Medium,Medium,Both,Moderate,10.0,9.0,9,8,2,81.0,Excellent
Silk,Date Night,Mediterranean,summer,Natural,8,5,8,2,7,3,5,both,7,25,35,Low,Low,Both,Moderate,30.0,8.0,9,8,7,81.0,Excellent
Silk,Date Night,Subtropical_Humid,winter,Natural,8,5,8,2,7,3,5,both,7,10,20,High,Medium,Both,Moderate,15.0,9.0,9,8,2,81.0,Excellent
Silk,Date Night,Subtropical_Humid,summer,Natural,8,5,8,2,7,3,5,both,7,25,35,High,Medium,Both,Moderate,30.0,8.0,9,8,2,76.0,Good
Silk,Date Night,Tropical,winter,Natural,8,5,8,2,7,3,5,both,7,25,28,High,High,Both,,26.5,8.0,9,8,2,76.0,Good
Silk,Date Night,Tropical,summer,Natural,8,5,8,2,7,3,5,both,7,28,32,High,High,Both,,30.0,8.0,9,8,2,76.0,Good
Silk,Date Night,Desert_Hot,winter,Natural,8,5,8,2,7,3,5,both,7,15,25,Low,,Both,High,20.0,9.0,9,8,7,86.0,Excellent
Silk,Date Night,Desert_Hot,summer,Natural,8,5,8,2,7,3,5,both,7,35,45,Low,,Both,High,40.0,8.0,9,8,7,81.0,Excellent
Linen,Wedding,Arctic_Cold,winter,Natural,10,2,6,1,9,5,4,both,5,-40,-20,Low,Low,Northern,Moderate,-30.0,2.0,5,8,7,43.0,Poor
Linen,Wedding,Arctic_Cold,summer,Natural,10,2,6,1,9,5,4,both,5,5,15,Medium,Medium,Northern,Moderate,10.0,6.5,5,8,1,59.5,Fair
Linen,Wedding,Subarctic_Cold,winter,Natural,10,2,6,1,9,5,4,both,5,-30,-10,Low,Low,Northern,Extreme,-20.0,2.0,5,8,7,43.0,Poor
Linen,Wedding,Subarctic_Cold,summer,Natural,10,2,6,1,9,5,4,both,5,12,25,Medium,Medium,Northern,Extreme,18.5,6.5,5,8,1,59.5,Fair
Linen,Wedding,Continental_Temperate,winter,Natural,10,2,6,1,9,5,4,both,5,-10,0,Medium,Medium,Northern,High,-5.0,2.0,5,8,1,37.0,Poor
Linen,Wedding,Continental_Temperate,summer,Natural,10,2,6,1,9,5,4,both,5,20,30,Medium,Medium,Northern,High,25.0,6.5,5,8,1,59.5,Fair
Linen,Wedding,Oceanic_Temperate,winter,Natural,10,2,6,1,9,5,4,both,5,0,10,Medium,High,Both,Low,5.0,2.0,5,8,1,37.0,Poor
Linen,Wedding,Oceanic_Temperate,summer,Natural,10,2,6,1,9,5,4,both,5,15,25,Medium,High,Both,Low,20.0,6.5,5,8,1,59.5,Fair
Linen,Wedding,Mediterranean,winter,Natural,10,2,6,1,9,5,4,both,5,5,15,Medium,Medium,Both,Moderate,10.0,6.5,5,8,1,59.5,Fair
Linen,Wedding,Mediterranean,summer,Natural,10,2,6,1,9,5,4,both,5,25,35,Low,Low,Both,Moderate,30.0,10.0,5,8,7,83.0,Excellent
Linen,Wedding,Subtropical_Humid,winter,Natural,10,2,6,1,9,5,4,both,5,10,20,High,Medium,Both,Moderate,15.0,6.5,5,8,1,59.5,Fair
Linen,Wedding,Subtropical_Humid,summer,Natural,10,2,6,1,9,5,4,both,5,25,35,High,Medium,Both,Moderate,30.0,10.0,5,8,1,77.0,Good
Linen,Wedding,Tropical,winter,Natural,10,2,6,1,9,5,4,both,5,25,28,High,High,Both,,26.5,10.0,5,8,1,77.0,Good
Linen,Wedding,Tropical,summer,Natural,10,2,6,1,9,5,4,both,5,28,32,High,High,Both,,30.0,10.0,5,8,1,77.0,Good
Linen,Wedding,Desert_Hot,winter,Natural,10,2,6,1,9,5,4,both,5,15,25,Low,,Both,High,20.0,6.5,5,8,7,65.5,Good
Linen,Wedding,Desert_Hot,summer,Natural,10,2,6,1,9,5,4,both,5,35,45,Low,,Both,High,40.0,10.0,5,8,7,83.0,Excellent
Linen,Job Interview,Arctic_Cold,winter,Natural,10,2,6,1,8,1,2,indoor,2,-40,-20,Low,Low,Northern,Moderate,-30.0,2.0,7,8,7,47.0,Poor
Linen,Job Interview,Arctic_Cold,summer,Natural,10,2,6,1,8,1,2,indoor,2,5,15,Medium,Medium,Northern,Moderate,10.0,6.5,7,8,1,63.5,Fair
Linen,Job Interview,Subarctic_Cold,winter,Natural,10,2,6,1,8,1,2,indoor,2,-30,-10,Low,Low,Northern,Extreme,-20.0,2.0,7,8,7,47.0,Poor
Linen,Job Interview,Subarctic_Cold,summer,Natural,10,2,6,1,8,1,2,indoor,2,12,25,Medium,Medium,Northern,Extreme,18.5,6.5,7,8,1,63.5,Fair
Linen,Job Interview,Continental_Temperate,winter,Natural,10,2,6,1,8,1,2,indoor,2,-10,0,Medium,Medium,Northern,High,-5.0,2.0,7,8,1,41.0,Poor
Linen,Job Interview,Continental_Temperate,summer,Natural,10,2,6,1,8,1,2,indoor,2,20,30,Medium,Medium,Northern,High,25.0,6.5,7,8,1,63.5,Fair
Linen,Job Interview,Oceanic_Temperate,winter,Natural,10,2,6,1,8,1,2,indoor,2,0,10,Medium,High,Both,Low,5.0,2.0,7,8,1,41.0,Poor
Linen,Job Interview,Oceanic_Temperate,summer,Natural,10,2,6,1,8,1,2,indoor,2,15,25,Medium,High,Both,Low,20.0,6.5,7,8,1,63.5,Fair
Linen,Job Interview,Mediterranean,winter,Natural,10,2,6,1,8,1,2,indoor,2,5,15,Medium,Medium,Both,Moderate,10.0,6.5,7,8,1,63.5,Fair
Linen,Job Interview,Mediterranean,summer,Natural,10,2,6,1,8,1,2,indoor,2,25,35,Low,Low,Both,Moderate,30.0,10.0,7,8,7,87.0,Excellent
Linen,Job Interview,Subtropical_Humid,winter,Natural,10,2,6,1,8,1,2,indoor,2,10,20,High,Medium,Both,Moderate,15.0,6.5,7,8,1,63.5,Fair
Linen,Job Interview,Subtropical_Humid,summer,Natural,10,2,6,1,8,1,2,indoor,2,25,35,High,Medium,Both,Moderate,30.0,10.0,7,8,1,81.0,Excellent
Linen,Job Interview,Tropical,winter,Natural,10,2,6,1,8,1,2,indoor,2,25,28,High,High,Both,,26.5,10.0,7,8,1,81.0,Excellent
Linen,Job Interview,Tropical,summer,Natural,10,2,6,1,8,1,2,indoor,2,28,32,High,High,Both,,30.0,10.0,7,8,1,81.0,Excellent
Linen,Job Interview,Desert_Hot,winter,Natural,10,2,6,1,8,1,2,indoor,2,15,25,Low,,Both,High,20.0,6.5,7,8,7,69.5,Good
Linen,Job Interview,Desert_Hot,summer,Natural,10,2,6,1,8,1,2,indoor,2,35,45,Low,,Both,High,40.0,10.0,7,8,7,87.0,Excellent
Linen,Birthday Party,Arctic_Cold,winter,Natural,10,2,6,1,3,3,6,both,5,-40,-20,Low,Low,Northern,Moderate,-30.0,2.0,5,8,7,43.0,Poor
Linen,Birthday Party,Arctic_Cold,summer,Natural,10,2,6,1,3,3,6,both,5,5,15,Medium,Medium,Northern,Moderate,10.0,6.5,5,8,1,59.5,Fair
Linen,Birthday Party,Subarctic_Cold,winter,Natural,10,2,6,1,3,3,6,both,5,-30,-10,Low,Low,Northern,Extreme,-20.0,2.0,5,8,7,43.0,Poor
Linen,Birthday Party,Subarctic_Cold,summer,Natural,10,2,6,1,3,3,6,both,5,12,25,Medium,Medium,Northern,Extreme,18.5,6.5,5,8,1,59.5,Fair
Linen,Birthday Party,Continental_Temperate,winter,Natural,10,2,6,1,3,3,6,both,5,-10,0,Medium,Medium,Northern,High,-5.0,2.0,5,8,1,37.0,Poor
Linen,Birthday Party,Continental_Temperate,summer,Natural,10,2,6,1,3,3,6,both,5,20,30,Medium,Medium,Northern,High,25.0,6.5,5,8,1,59.5,Fair
Linen,Birthday Party,Oceanic_Temperate,winter,Natural,10,2,6,1,3,3,6,both,5,0,10,Medium,High,Both,Low,5.0,2.0,5,8,1,37.0,Poor
Linen,Birthday Party,Oceanic_Temperate,summer,Natural,10,2,6,1,3,3,6,both,5,15,25,Medium,High,Both,Low,20.0,6.5,5,8,1,59.5,Fair
Linen,Birthday Party,Mediterranean,winter,Natural,10,2,6,1,3,3,6,both,5,5,15,Medium,Medium,Both,Moderate,10.0,6.5,5,8,1,59.5,Fair
Linen,Birthday Party,Mediterranean,summer,Natural,10,2,6,1,3,3,6,both,5,25,35,Low,Low,Both,Moderate,30.0,10.0,5,8,7,83.0,Excellent
Linen,Birthday Party,Subtropical_Humid,winter,Natural,10,2,6,1,3,3,6,both,5,10,20,High,Medium,Both,Moderate,15.0,6.5,5,8,1,59.5,Fair
Linen,Birthday Party,Subtropical_Humid,summer,Natural,10,2,6,1,3,3,6,both,5,25,35,High,Medium,Both,Moderate,30.0,10.0,5,8,1,77.0,Good
Linen,Birthday Party,Tropical,winter,Natural,10,2,6,1,3,3,6,both,5,25,28,High,High,Both,,26.5,10.0,5,8,1,77.0,Good
Linen,Birthday Party,Tropical,summer,Natural,10,2,6,1,3,3,6,both,5,28,32,High,High,Both,,30.0,10.0,5,8,1,77.0,Good
Linen,Birthday Party,Desert_Hot,winter,Natural,10,2,6,1,3,3,6,both,5,15,25,Low,,Both,High,20.0,6.5,5,8,7,65.5,Good
Linen,Birthday Party,Desert_Hot,summer,Natural,10,2,6,1,3,3,6,both,5,35,45,Low,,Both,High,40.0,10.0,5,8,7,83.0,Excellent
Linen,Business Meeting,Arctic_Cold,winter,Natural,10,2,6,1,6,5,2,indoor,2,-40,-20,Low,Low,Northern,Moderate,-30.0,2.0,10,8,7,53.0,Fair
Linen,Business Meeting,Arctic_Cold,summer,Natural,10,2,6,1,6,5,2,indoor,2,5,15,Medium,Medium,Northern,Moderate,10.0,6.5,10,8,1,69.5,Good
Linen,Business Meeting,Subarctic_Cold,winter,Natural,10,2,6,1,6,5,2,indoor,2,-30,-10,Low,Low,Northern,Extreme,-20.0,2.0,10,8,7,53.0,Fair
Linen,Business Meeting,Subarctic_Cold,summer,Natural,10,2,6,1,6,5,2,indoor,2,12,25,Medium,Medium,Northern,Extreme,18.5,6.5,10,8,1,69.5,Good
Linen,Business Meeting,Continental_Temperate,winter,Natural,10,2,6,1,6,5,2,indoor,2,-10,0,Medium,Medium,Northern,High,-5.0,2.0,10,8,1,47.0,Poor
Linen,Business Meeting,Continental_Temperate,summer,Natural,10,2,6,1,6,5,2,indoor,2,20,30,Medium,Medium,Northern,High,25.0,6.5,10,8,1,69.5,Good
Linen,Business Meeting,Oceanic_Temperate,winter,Natural,10,2,6,1,6,5,2,indoor,2,0,10,Medium,High,Both,Low,5.0,2.0,10,8,1,47.0,Poor
Linen,Business Meeting,Oceanic_Temperate,summer,Natural,10,2,6,1,6,5,2,indoor,2,15,25,Medium,High,Both,Low,20.0,6.5,10,8,1,69.5,Good
Linen,Business Meeting,Mediterranean,winter,Natural,10,2,6,1,6,5,2,indoor,2,5,15,Medium,Medium,Both,Moderate,10.0,6.5,10,8,1,69.5,Good
Linen,Business Meeting,Mediterranean,summer,Natural,10,2,6,1,6,5,2,indoor,2,25,35,Low,Low,Both,Moderate,30.0,10.0,10,8,7,93.0,Excellent
Linen,Business Meeting,Subtropical_Humid,winter,Natural,10,2,6,1,6,5,2,indoor,2,10,20,High,Medium,Both,Moderate,15.0,6.5,10,8,1,69.5,Good
Linen,Business Meeting,Subtropical_Humid,summer,Natural,10,2,6,1,6,5,2,indoor,2,25,35,High,Medium,Both,Moderate,30.0,10.0,10,8,1,87.0,Excellent
Linen,Business Meeting,Tropical,winter,Natural,10,2,6,1,6,5,2,indoor,2,25,28,High,High,Both,,26.5,10.0,10,8,1,87.0,Excellent
Linen,Business Meeting,Tropical,summer,Natural,10,2,6,1,6,5,2,indoor,2,28,32,High,High,Both,,30.0,10.0,10,8,1,87.0,Excellent
Linen,Business Meeting,Desert_Hot,winter,Natural,10,2,6,1,6,5,2,indoor,2,15,25,Low,,Both,High,20.0,6.5,10,8,7,75.5,Good
Linen,Business Meeting,Desert_Hot,summer,Natural,10,2,6,1,6,5,2,indoor,2,35,45,Low,,Both,High,40.0,10.0,10,8,7,93.0,Excellent
Linen,Casual Hangout,Arctic_Cold,winter,Natural,10,2,6,1,1,6,5,outdoor,9,-40,-20,Low,Low,Northern,Moderate,-30.0,2.0,3,8,7,39.0,Poor
Linen,Casual Hangout,Arctic_Cold,summer,Natural,10,2,6,1,1,6,5,outdoor,9,5,15,Medium,Medium,Northern,Moderate,10.0,6.5,3,8,1,55.5,Fair
Linen,Casual Hangout,Subarctic_Cold,winter,Natural,10,2,6,1,1,6,5,outdoor,9,-30,-10,Low,Low,Northern,Extreme,-20.0,2.0,3,8,7,39.0,Poor
Linen,Casual Hangout,Subarctic_Cold,summer,Natural,10,2,6,1,1,6,5,outdoor,9,12,25,Medium,Medium,Northern,Extreme,18.5,6.5,3,8,1,55.5,Fair
Linen,Casual Hangout,Continental_Temperate,winter,Natural,10,2,6,1,1,6,5,outdoor,9,-10,0,Medium,Medium,Northern,High,-5.0,2.0,3,8,1,33.0,Not Recommended
Linen,Casual Hangout,Continental_Temperate,summer,Natural,10,2,6,1,1,6,5,outdoor,9,20,30,Medium,Medium,Northern,High,25.0,6.5,3,8,1,55.5,Fair
Linen,Casual Hangout,Oceanic_Temperate,winter,Natural,10,2,6,1,1,6,5,outdoor,9,0,10,Medium,High,Both,Low,5.0,2.0,3,8,1,33.0,Not Recommended
Linen,Casual Hangout,Oceanic_Temperate,summer,Natural,10,2,6,1,1,6,5,outdoor,9,15,25,Medium,High,Both,Low,20.0,6.5,3,8,1,55.5,Fair
Linen,Casual Hangout,Mediterranean,winter,Natural,10,2,6,1,1,6,5,outdoor,9,5,15,Medium,Medium,Both,Moderate,10.0,6.5,3,8,1,55.5,Fair
